id,monto_transaccion,edad_cliente,dias_activo,num_transacciones,score_credito,categoria,region,es_anomalia_real
683,457.8857141338426,69.0,79.0,27.0,744.8914001695065,Retail,Norte,0
684,409.57669035711467,41.0,194.0,23.0,682.6182695694431,Servicios,Centro,0
685,15322.50834465753,999.0,5000.0,767.0,1200.0,Servicios,Norte,1
686,649.7539982071319,32.0,57.0,30.0,756.2525296716638,Salud,Norte,0
687,558.4366976942698,68.0,145.0,38.0,622.6277687414362,Retail,Sur,0
688,289.07259303720423,55.0,81.0,16.0,696.3425577056746,Salud,Sur,0
689,357.806748029957,33.0,345.0,14.0,592.4414763217162,Tecnología,Oriente,0
690,668.4585670479869,50.0,262.0,49.0,625.4298341531372,Servicios,Centro,0
691,635.476675126507,53.0,75.0,40.0,651.1744111911769,Retail,Norte,0
692,297.6238218519078,37.0,284.0,46.0,704.5914007850234,Salud,Norte,0
693,421.42547654847317,36.0,341.0,13.0,698.0767427759918,Tecnología,Norte,0
694,570.4711000163351,29.0,133.0,39.0,603.184924085839,Servicios,Centro,0
695,592.0780688553473,68.0,147.0,4.0,644.0184862748217,Tecnología,Sur,0
696,714.2202082486557,37.0,205.0,14.0,761.3656736779404,Salud,Sur,0
697,0.414489103734096,999.0,5000.0,1467.0,1200.0,Tecnología,Oriente,1
698,326.34650330922955,34.0,38.0,22.0,682.5811114988375,Retail,Oriente,0
699,408.13576670843446,39.0,73.0,9.0,511.2019134363654,Salud,Sur,0
700,394.7767066198894,45.0,321.0,3.0,668.7438688301518,Retail,Sur,0
701,522.7812071404932,48.0,37.0,7.0,769.2099473837258,Tecnología,Sur,0
702,537.6892668643759,46.0,260.0,19.0,679.2389876030804,Servicios,Sur,0
703,537.6689853749065,57.0,119.0,32.0,850.0,Retail,Norte,0
704,744.2087963277281,24.0,269.0,22.0,699.155209831398,Retail,Centro,0
705,511.8841785208641,37.0,109.0,40.0,548.845571105823,Salud,Centro,0
706,398.81236756485544,23.0,88.0,27.0,575.5141209646317,Retail,Centro,0
707,443.3868759633997,36.0,42.0,21.0,594.0782517516859,Servicios,Norte,0
708,527.5053648938082,56.0,284.0,46.0,527.3708097317834,Servicios,Centro,0
709,488.45852756920016,27.0,82.0,23.0,635.9029552830419,Retail,Centro,0
710,660.4877728931292,64.0,320.0,27.0,657.2640018888038,Retail,Centro,0
711,265.87577736153963,45.0,169.0,26.0,541.180524992626,Tecnología,Norte,0
712,746.322197833507,47.0,6.0,25.0,767.2962255700545,Salud,Norte,0
713,649.9598320452533,31.0,255.0,7.0,742.807427731484,Servicios,Oriente,0
714,329.15186775211276,33.0,88.0,43.0,672.9512894634083,Servicios,Sur,0
715,524.4065888743933,24.0,219.0,6.0,693.3756228579405,Salud,Centro,0
716,437.44124976352583,56.0,207.0,48.0,648.4078663274731,Servicios,Sur,0
717,547.9729072068124,47.0,12.0,10.0,662.6758440399788,Servicios,Oriente,0
718,392.0366256214695,25.0,41.0,33.0,764.8004942391148,Tecnología,Centro,0
719,485.8949399206244,55.0,115.0,29.0,706.4775797359052,Servicios,Oriente,0
720,413.66237200582515,38.0,355.0,29.0,717.836699477096,Retail,Sur,0
721,526.8314658529619,65.0,226.0,7.0,702.7587371401517,Servicios,Centro,0
722,438.5308725114155,52.0,339.0,12.0,597.1759907182409,Servicios,Oriente,0
723,540.5089458558721,56.0,159.0,21.0,651.3867703321046,Retail,Oriente,0
724,323.50324465968106,42.0,112.0,17.0,711.8031846066209,Servicios,Sur,0
725,543.8532877236894,39.0,21.0,10.0,702.7037894692954,Tecnología,Centro,0
726,715.7113426921178,37.0,364.0,13.0,545.8452343869196,Tecnología,Norte,0
727,324.3869597795596,27.0,266.0,6.0,651.1118567466009,Tecnología,Oriente,0
728,579.8702283576115,62.0,190.0,45.0,577.3905995119519,Salud,Oriente,0
729,692.5105233820569,69.0,79.0,5.0,688.4267436705104,Salud,Sur,0
730,464.9394577035734,18.0,152.0,16.0,722.6714637813843,Retail,Norte,0
731,491.7034478328633,31.0,318.0,27.0,594.1954234722954,Retail,Norte,0
732,600.2969475577205,46.0,259.0,9.0,685.9852261245228,Salud,Oriente,0
733,506.5224302468459,33.0,143.0,4.0,690.3555718129975,Servicios,Sur,0
734,718.555862097573,30.0,274.0,6.0,572.8979850212489,Servicios,Norte,0
735,261.1025605851203,60.0,187.0,4.0,647.1340202667236,Servicios,Centro,0
736,739.6077070030144,42.0,353.0,1.0,655.4137006450168,Servicios,Oriente,0
737,519.5303678126006,51.0,77.0,39.0,689.8338347415503,Tecnología,Oriente,0
738,451.150611637961,68.0,245.0,43.0,729.6750947857806,Salud,Centro,0
739,292.3194073391338,25.0,135.0,48.0,645.5451957880005,Tecnología,Norte,0
740,423.22981607003027,42.0,354.0,15.0,665.8862896545213,Tecnología,Centro,0
741,0.7936163645330594,130.0,5000.0,1818.0,1200.0,Salud,Norte,1
742,383.5820576418305,54.0,262.0,3.0,723.5538941317589,Servicios,Centro,0
743,585.3471895751426,45.0,23.0,22.0,560.1634360714296,Retail,Centro,0
744,556.1011210702454,55.0,39.0,12.0,827.1322092633529,Servicios,Sur,0
745,515.6329425767462,30.0,362.0,31.0,623.4265176128796,Servicios,Oriente,0
746,589.1905005444131,31.0,255.0,32.0,532.2550118940651,Servicios,Sur,0
747,465.65015197331695,62.0,341.0,48.0,666.9371027336477,Retail,Sur,0
748,445.0760682851809,41.0,354.0,31.0,850.0,Retail,Sur,0
749,353.06371619353996,46.0,287.0,28.0,626.0277548755707,Retail,Oriente,0
750,564.5738524404711,30.0,351.0,27.0,635.8512645141764,Tecnología,Centro,0
751,325.14130161732004,63.0,351.0,46.0,729.7243907598723,Salud,Centro,0
752,537.4411365861492,69.0,207.0,28.0,741.2202624755424,Salud,Centro,0
753,455.3939964097166,42.0,153.0,10.0,613.012823558297,Retail,Centro,0
754,377.32636620232046,51.0,62.0,8.0,666.869168167047,Retail,Norte,0
755,389.2536269725679,27.0,230.0,43.0,640.9316801728154,Tecnología,Sur,0
756,521.1814905646936,38.0,318.0,22.0,748.8197910648217,Servicios,Oriente,0
757,470.5927218571157,57.0,324.0,43.0,509.48186234029487,Retail,Oriente,0
758,540.9866661128611,64.0,9.0,29.0,646.8720863026757,Salud,Norte,0
759,533.9104379503156,67.0,279.0,16.0,706.5226010318262,Retail,Sur,0
760,399.9957432860713,67.0,281.0,29.0,619.9116647552335,Tecnología,Oriente,0
761,519.222871198049,28.0,160.0,15.0,655.6090526986574,Salud,Sur,0
762,0.791634161495822,999.0,5000.0,1441.0,1200.0,Retail,Sur,1
763,500.0101271709697,67.0,169.0,6.0,732.702893435112,Retail,Oriente,0
764,668.8978233576461,33.0,283.0,47.0,640.2555820757333,Salud,Oriente,0
765,412.9728722557096,57.0,143.0,39.0,574.5856068374927,Servicios,Centro,0
766,463.1500137998508,38.0,168.0,4.0,688.4192922009413,Retail,Sur,0
767,365.6556949675369,63.0,304.0,24.0,638.6877863339697,Salud,Centro,0
768,523.6131315988349,47.0,339.0,23.0,521.2954632584023,Salud,Sur,0
769,376.3023535674615,68.0,59.0,33.0,630.8183189685127,Tecnología,Norte,0
770,627.662183928123,46.0,280.0,19.0,544.946582544005,Salud,Norte,0
771,663.1064720354734,45.0,78.0,26.0,701.1007505340782,Retail,Sur,0
772,475.3474930558844,66.0,158.0,37.0,665.608317851431,Servicios,Oriente,0
773,588.7295206761137,50.0,229.0,45.0,515.6711657901026,Servicios,Norte,0
774,330.468093932916,52.0,132.0,37.0,621.6242157632258,Salud,Norte,0
775,375.20190725114054,49.0,79.0,24.0,665.8704928501152,Salud,Oriente,0
776,485.2778435005847,42.0,69.0,19.0,770.3605374871381,Tecnología,Oriente,0
777,540.1154154197258,26.0,48.0,1.0,625.048695019568,Tecnología,Oriente,0
778,554.8130285068894,40.0,106.0,27.0,636.1703134045251,Servicios,Norte,0
779,494.1537917683859,39.0,196.0,37.0,708.0878689157067,Retail,Norte,0
780,573.9175307090595,26.0,153.0,10.0,688.1282373859184,Salud,Norte,0
781,524.3356732277335,47.0,208.0,2.0,594.4427806459718,Retail,Norte,0
782,432.8513256740613,66.0,262.0,40.0,589.0406780938408,Retail,Sur,0
783,706.4923797399181,52.0,24.0,47.0,513.7777110485353,Servicios,Oriente,0
784,508.32573621593343,56.0,149.0,36.0,639.6211037449198,Retail,Centro,0
785,410.7694125424923,49.0,132.0,38.0,699.7281050496777,Servicios,Norte,0
786,488.18174185886915,64.0,117.0,46.0,647.2420107972293,Tecnología,Sur,0
787,573.0513766669328,32.0,145.0,31.0,459.32890376341106,Retail,Oriente,0
788,608.0221476823956,38.0,137.0,30.0,689.9830483436639,Retail,Sur,0
789,252.41140678343086,24.0,353.0,7.0,577.8311089455159,Servicios,Oriente,0
790,368.78343554456205,51.0,133.0,34.0,520.6432479868043,Servicios,Centro,0
791,488.68849348969314,45.0,290.0,32.0,662.0737221445197,Tecnología,Norte,0
792,635.2689448361639,57.0,76.0,20.0,607.5342537496282,Salud,Norte,0
793,464.411485575835,20.0,110.0,34.0,610.782227996898,Salud,Oriente,0
794,561.8492483480973,19.0,91.0,27.0,729.5480374499455,Retail,Norte,0
795,562.9025411375325,45.0,141.0,30.0,640.8177640798461,Salud,Norte,0
796,751.1801970716714,67.0,79.0,49.0,736.7669113171075,Retail,Norte,0
797,611.7887615449093,23.0,357.0,24.0,708.5193926352748,Tecnología,Sur,0
798,0.17044457177910577,130.0,5000.0,1761.0,1200.0,Servicios,Oriente,1
799,573.8308120362274,34.0,314.0,36.0,571.1007911586722,Tecnología,Oriente,0
800,493.18601667287703,36.0,300.0,12.0,651.2903532220803,Servicios,Sur,0
801,15278.787921412408,999.0,5000.0,1579.0,10.0,Retail,Sur,1
802,144.25653945900183,67.0,268.0,21.0,649.8199804396675,Salud,Oriente,0
803,323.9545705530811,30.0,305.0,10.0,824.86910131341,Retail,Sur,0
804,480.84220310935797,63.0,42.0,17.0,641.3413329341621,Retail,Oriente,0
805,506.13704702625944,19.0,141.0,27.0,811.6511759020666,Tecnología,Oriente,0
806,594.8962065414787,35.0,234.0,2.0,764.878249984142,Tecnología,Norte,0
807,698.1113518677499,26.0,121.0,25.0,676.803389402993,Salud,Norte,0
808,715.7073399973568,18.0,327.0,38.0,790.2118043640751,Tecnología,Centro,0
809,475.86744145774037,28.0,318.0,11.0,531.1568672382181,Retail,Oriente,0
810,459.28898193391814,53.0,84.0,10.0,549.2469546635093,Servicios,Centro,0
811,575.0102241497784,38.0,149.0,16.0,618.0360846729258,Retail,Oriente,0
812,312.6849976406669,19.0,223.0,21.0,826.8512701914592,Tecnología,Centro,0
813,396.1002661168108,39.0,53.0,13.0,588.9248546151472,Retail,Sur,0
814,574.3005340370472,40.0,295.0,16.0,496.6722025985431,Tecnología,Norte,0
815,491.51835420175144,67.0,128.0,7.0,611.0309151347858,Tecnología,Sur,0
816,561.9557086521742,54.0,297.0,32.0,788.1934629302481,Salud,Sur,0
817,707.443717328671,18.0,343.0,7.0,642.7846069298089,Salud,Sur,0
818,418.288454671527,18.0,314.0,37.0,642.4644339719333,Tecnología,Centro,0
819,552.6791790485959,35.0,257.0,17.0,609.407953887966,Retail,Oriente,0
820,496.89645824553725,54.0,138.0,13.0,715.5474477647798,Tecnología,Oriente,0
821,384.1859885321154,34.0,309.0,26.0,594.4588990201545,Servicios,Oriente,0
822,408.4331348366279,37.0,210.0,2.0,587.2176602275207,Servicios,Oriente,0
823,478.4576944060879,31.0,320.0,3.0,688.4822931810925,Retail,Norte,0
824,404.70364519694914,69.0,167.0,26.0,561.9470988612512,Servicios,Sur,0
825,0.7694646483227118,5.0,-10.0,523.0,1200.0,Servicios,Sur,1
826,589.9320679673289,35.0,80.0,1.0,598.4633399690841,Tecnología,Oriente,0
827,543.9837688684676,34.0,185.0,40.0,487.4704345069579,Salud,Centro,0
828,549.6668342447232,41.0,23.0,31.0,663.5579096954608,Retail,Oriente,0
829,701.8179943160989,32.0,304.0,21.0,736.3207711388891,Tecnología,Centro,0
830,569.9186290385248,61.0,175.0,38.0,615.871601355272,Servicios,Sur,0
831,497.8924608227065,19.0,364.0,31.0,781.2283275118649,Retail,Centro,0
832,453.22282362130784,48.0,26.0,13.0,629.2632592547933,Retail,Oriente,0
833,458.9190873603341,51.0,224.0,21.0,673.2964160905194,Tecnología,Norte,0
834,391.3425133567927,48.0,215.0,26.0,731.7925780288377,Retail,Sur,0
835,602.8152779079833,22.0,110.0,2.0,675.9192205017715,Retail,Centro,0
836,501.4992942473225,37.0,213.0,7.0,491.78007501062973,Salud,Centro,0
837,539.9684447141906,46.0,310.0,34.0,709.1754006730339,Retail,Sur,0
838,681.3474119932066,45.0,342.0,6.0,679.3066346920035,Servicios,Centro,0
839,460.6792286765647,39.0,339.0,15.0,584.9287670122659,Retail,Sur,0
840,464.8170096021486,34.0,225.0,6.0,617.7469858455961,Retail,Sur,0
841,521.5130761947579,35.0,169.0,39.0,762.0705488250373,Salud,Centro,0
842,403.20813148311527,27.0,212.0,31.0,733.0631943187055,Servicios,Norte,0
843,477.8165163745687,67.0,238.0,5.0,739.8142603650991,Retail,Sur,0
844,633.5559069992316,51.0,44.0,47.0,661.2935215066112,Tecnología,Sur,0
845,364.00553431958235,65.0,294.0,42.0,610.5712184883553,Servicios,Norte,0
846,385.9973534107303,44.0,292.0,31.0,700.352320488176,Servicios,Sur,0
847,413.4130359748583,22.0,350.0,19.0,555.403954223485,Tecnología,Centro,0
848,427.39991446295227,58.0,196.0,32.0,501.1045052395555,Servicios,Oriente,0
849,457.2483234726289,18.0,243.0,3.0,612.5618949340566,Tecnología,Norte,0
